Order_ID,Приоритет,Количество,Выручка,Метод доставки,Прибыль,Покупатель,Регион,Продукт,Упаковка продукта,Сегмент покупателя,Категория продукта,Подкатегория продукта,Менеджер,Стоимость доставки,Дата
26499.0,,,,,,,,,,,,,,,2022-02-25
26531.0,,,,,,,,,,,,,,,2022-02-25
26567.0,,,,,,,,,,,,,,,2022-02-26
26691.0,,,,,,,,,,,,,,,2022-02-26
26759.0,,,,,,,,,,,,,,,2022-02-26
26978.0,,,,,,,,,,,,,,,2022-02-26
27109.0,,,,,,,,,,,,,,,2022-02-26
27174.0,,,,,,,,,,,,,,,2022-02-26
27392.0,,,,,,,,,,,,,,,2022-02-27
27396.0,,,,,,,,,,,,,,,2022-02-28
27553.0,,,,,,,,,,,,,,,2022-02-28
27778.0,,,,,,,,,,,,,,,2022-02-28
27909.0,,,,,,,,,,,,,,,2022-03-01
28003.0,,,,,,,,,,,,,,,2022-03-01
28068.0,,,,,,,,,,,,,,,2022-03-01
28130.0,,,,,,,,,,,,,,,2022-03-01
28135.0,,,,,,,,,,,,,,,2022-03-02
28165.0,,,,,,,,,,,,,,,2022-03-02
28225.0,,,,,,,,,,,,,,,2022-03-02
28289.0,,,,,,,,,,,,,,,2022-03-02
28290.0,,,,,,,,,,,,,,,2022-03-02
28420.0,,,,,,,,,,,,,,,2022-03-02
28486.0,,,,,,,,,,,,,,,2022-03-03
28675.0,,,,,,,,,,,,,,,2022-03-03
28802.0,,,,,,,,,,,,,,,2022-03-03
28836.0,,,,,,,,,,,,,,,2022-03-03
28870.0,,,,,,,,,,,,,,,2022-03-03
28898.0,,,,,,,,,,,,,,,2022-03-04
28995.0,,,,,,,,,,,,,,,2022-03-04
29121.0,,,,,,,,,,,,,,,2022-03-04
29185.0,,,,,,,,,,,,,,,2022-03-04
29287.0,,,,,,,,,,,,,,,2022-03-05
29318.0,,,,,,,,,,,,,,,2022-03-05
29319.0,,,,,,,,,,,,,,,2022-03-05
29382.0,,,,,,,,,,,,,,,2022-03-05
29927.0,,,,,,,,,,,,,,,2022-03-05
29985.0,,,,,,,,,,,,,,,2022-03-06
29986.0,,,,,,,,,,,,,,,2022-03-06
30016.0,,,,,,,,,,,,,,,2022-03-06
30147.0,,,,,,,,,,,,,,,2022-03-06
30149.0,,,,,,,,,,,,,,,2022-03-07
30243.0,,,,,,,,,,,,,,,2022-03-07
30310.0,,,,,,,,,,,,,,,2022-03-07
30467.0,,,,,,,,,,,,,,,2022-03-07
30499.0,,,,,,,,,,,,,,,2022-03-08
30658.0,,,,,,,,,,,,,,,2022-03-08
30947.0,,,,,,,,,,,,,,,2022-03-08
31238.0,,,,,,,,,,,,,,,2022-03-08
31270.0,,,,,,,,,,,,,,,2022-03-08
31297.0,,,,,,,,,,,,,,,2022-03-09
31364.0,,,,,,,,,,,,,,,2022-03-09
31393.0,,,,,,,,,,,,,,,2022-03-09
31492.0,,,,,,,,,,,,,,,2022-03-09
31553.0,,,,,,,,,,,,,,,2022-03-09
31618.0,,,,,,,,,,,,,,,2022-03-09
31684.0,,,,,,,,,,,,,,,2022-03-09
31781.0,,,,,,,,,,,,,,,2022-03-10
31872.0,,,,,,,,,,,,,,,2022-03-10
31941.0,,,,,,,,,,,,,,,2022-03-10
32193.0,,,,,,,,,,,,,,,2022-03-10
32199.0,,,,,,,,,,,,,,,2022-03-10
32229.0,,,,,,,,,,,,,,,2022-03-11
32452.0,,,,,,,,,,,,,,,2022-03-11
32582.0,,,,,,,,,,,,,,,2022-03-11
32611.0,,,,,,,,,,,,,,,2022-03-11
32743.0,,,,,,,,,,,,,,,2022-03-11
32835.0,,,,,,,,,,,,,,,2022-03-11
32869.0,,,,,,,,,,,,,,,2022-03-12
32871.0,,,,,,,,,,,,,,,2022-03-12
32901.0,,,,,,,,,,,,,,,2022-03-12
33186.0,,,,,,,,,,,,,,,2022-03-12
33250.0,,,,,,,,,,,,,,,2022-03-12
33255.0,,,,,,,,,,,,,,,2022-03-12
33378.0,,,,,,,,,,,,,,,2022-03-13
33444.0,,,,,,,,,,,,,,,2022-03-14
33570.0,,,,,,,,,,,,,,,2022-03-14
33600.0,,,,,,,,,,,,,,,2022-03-14
33703.0,,,,,,,,,,,,,,,2022-03-14
33732.0,,,,,,,,,,,,,,,2022-03-14
33763.0,,,,,,,,,,,,,,,2022-03-15
33893.0,,,,,,,,,,,,,,,2022-03-15
33894.0,,,,,,,,,,,,,,,2022-03-15
34177.0,,,,,,,,,,,,,,,2022-03-15
34631.0,,,,,,,,,,,,,,,2022-03-15
34816.0,,,,,,,,,,,,,,,2022-03-16
34852.0,,,,,,,,,,,,,,,2022-03-16
34978.0,,,,,,,,,,,,,,,2022-03-16
35300.0,,,,,,,,,,,,,,,2022-03-16
35364.0,,,,,,,,,,,,,,,2022-03-16
35558.0,,,,,,,,,,,,,,,2022-03-16
35584.0,,,,,,,,,,,,,,,2022-03-16
35649.0,,,,,,,,,,,,,,,2022-03-17
35908.0,,,,,,,,,,,,,,,2022-03-17
36134.0,,,,,,,,,,,,,,,2022-03-17
36293.0,,,,,,,,,,,,,,,2022-03-17
36359.0,,,,,,,,,,,,,,,2022-03-17
36449.0,,,,,,,,,,,,,,,2022-03-17
36480.0,,,,,,,,,,,,,,,2022-03-17
36644.0,,,,,,,,,,,,,,,2022-03-18
36646.0,,,,,,,,,,,,,,,2022-03-18
36677.0,,,,,,,,,,,,,,,2022-03-18
36803.0,,,,,,,,,,,,,,,2022-03-18
36805.0,,,,,,,,,,,,,,,2022-03-18
36901.0,,,,,,,,,,,,,,,2022-03-19
37281.0,,,,,,,,,,,,,,,2022-03-20
37315.0,,,,,,,,,,,,,,,2022-03-20
37541.0,,,,,,,,,,,,,,,2022-03-20
37634.0,,,,,,,,,,,,,,,2022-03-20
37729.0,,,,,,,,,,,,,,,2022-03-20
37860.0,,,,,,,,,,,,,,,2022-03-20
37862.0,,,,,,,,,,,,,,,2022-03-20
37888.0,,,,,,,,,,,,,,,2022-03-20
37925.0,,,,,,,,,,,,,,,2022-03-20
38021.0,,,,,,,,,,,,,,,2022-03-21
38240.0,,,,,,,,,,,,,,,2022-03-21
38272.0,,,,,,,,,,,,,,,2022-03-21
38310.0,,,,,,,,,,,,,,,2022-03-21
38336.0,,,,,,,,,,,,,,,2022-03-22
38565.0,,,,,,,,,,,,,,,2022-03-22
38625.0,,,,,,,,,,,,,,,2022-03-22
38656.0,,,,,,,,,,,,,,,2022-03-22
38690.0,,,,,,,,,,,,,,,2022-03-22
38758.0,,,,,,,,,,,,,,,2022-03-22
38884.0,,,,,,,,,,,,,,,2022-03-22
38917.0,,,,,,,,,,,,,,,2022-03-22
39015.0,,,,,,,,,,,,,,,2022-03-22
39301.0,,,,,,,,,,,,,,,2022-03-23
39332.0,,,,,,,,,,,,,,,2022-03-23
39364.0,,,,,,,,,,,,,,,2022-03-23
39683.0,,,,,,,,,,,,,,,2022-03-23
39783.0,,,,,,,,,,,,,,,2022-03-23
40067.0,,,,,,,,,,,,,,,2022-03-23
40132.0,,,,,,,,,,,,,,,2022-03-24
40160.0,,,,,,,,,,,,,,,2022-03-24
40164.0,,,,,,,,,,,,,,,2022-03-24
40327.0,,,,,,,,,,,,,,,2022-03-24
40480.0,,,,,,,,,,,,,,,2022-03-24
40608.0,,,,,,,,,,,,,,,2022-03-24
40800.0,,,,,,,,,,,,,,,2022-03-25
40801.0,,,,,,,,,,,,,,,2022-03-25
40871.0,,,,,,,,,,,,,,,2022-03-25
40961.0,,,,,,,,,,,,,,,2022-03-25
40962.0,,,,,,,,,,,,,,,2022-03-25
40965.0,,,,,,,,,,,,,,,2022-03-26
41059.0,,,,,,,,,,,,,,,2022-03-26
41153.0,,,,,,,,,,,,,,,2022-03-26
41217.0,,,,,,,,,,,,,,,2022-03-26
41409.0,,,,,,,,,,,,,,,2022-03-26
41412.0,,,,,,,,,,,,,,,2022-03-27
41543.0,,,,,,,,,,,,,,,2022-03-27
41570.0,,,,,,,,,,,,,,,2022-03-27
41696.0,,,,,,,,,,,,,,,2022-03-27
41895.0,,,,,,,,,,,,,,,2022-03-27
41927.0,,,,,,,,,,,,,,,2022-03-28
41991.0,,,,,,,,,,,,,,,2022-03-28
42112.0,,,,,,,,,,,,,,,2022-03-28
42209.0,,,,,,,,,,,,,,,2022-03-28
42339.0,,,,,,,,,,,,,,,2022-03-28
42342.0,,,,,,,,,,,,,,,2022-03-28
42561.0,,,,,,,,,,,,,,,2022-03-29
42754.0,,,,,,,,,,,,,,,2022-03-29
42918.0,,,,,,,,,,,,,,,2022-03-29
43109.0,,,,,,,,,,,,,,,2022-03-29
43111.0,,,,,,,,,,,,,,,2022-03-29
43236.0,,,,,,,,,,,,,,,2022-03-30
43267.0,,,,,,,,,,,,,,,2022-03-30
43329.0,,,,,,,,,,,,,,,2022-03-30
43364.0,,,,,,,,,,,,,,,2022-03-30
43424.0,,,,,,,,,,,,,,,2022-03-30
43781.0,,,,,,,,,,,,,,,2022-03-31
44071.0,,,,,,,,,,,,,,,2022-03-31
44256.0,,,,,,,,,,,,,,,2022-03-31
44320.0,,,,,,,,,,,,,,,2022-03-31
44387.0,,,,,,,,,,,,,,,2022-04-01
44450.0,,,,,,,,,,,,,,,2022-04-01
44451.0,,,,,,,,,,,,,,,2022-04-01
44519.0,,,,,,,,,,,,,,,2022-04-01
44610.0,,,,,,,,,,,,,,,2022-04-01
44839.0,,,,,,,,,,,,,,,2022-04-02
45025.0,,,,,,,,,,,,,,,2022-04-02
45059.0,,,,,,,,,,,,,,,2022-04-02
45155.0,,,,,,,,,,,,,,,2022-04-02
45217.0,,,,,,,,,,,,,,,2022-04-02
45248.0,,,,,,,,,,,,,,,2022-04-02
45570.0,,,,,,,,,,,,,,,2022-04-03
45601.0,,,,,,,,,,,,,,,2022-04-03
45731.0,,,,,,,,,,,,,,,2022-04-03
45763.0,,,,,,,,,,,,,,,2022-04-03
46119.0,,,,,,,,,,,,,,,2022-04-03
46243.0,,,,,,,,,,,,,,,2022-04-03
46756.0,,,,,,,,,,,,,,,2022-04-04
46885.0,,,,,,,,,,,,,,,2022-04-04
46948.0,,,,,,,,,,,,,,,2022-04-04
46980.0,,,,,,,,,,,,,,,2022-04-04
47108.0,,,,,,,,,,,,,,,2022-04-04
47174.0,,,,,,,,,,,,,,,2022-04-04
47267.0,,,,,,,,,,,,,,,2022-04-05
47367.0,,,,,,,,,,,,,,,2022-04-05
47462.0,,,,,,,,,,,,,,,2022-04-05
47520.0,,,,,,,,,,,,,,,2022-04-05
47714.0,,,,,,,,,,,,,,,2022-04-05
47750.0,,,,,,,,,,,,,,,2022-04-05
47846.0,,,,,,,,,,,,,,,2022-04-06
47873.0,,,,,,,,,,,,,,,2022-04-06
48067.0,,,,,,,,,,,,,,,2022-04-06
48167.0,,,,,,,,,,,,,,,2022-04-06
48197.0,,,,,,,,,,,,,,,2022-04-07
48199.0,,,,,,,,,,,,,,,2022-04-07
48230.0,,,,,,,,,,,,,,,2022-04-07
48388.0,,,,,,,,,,,,,,,2022-04-07
48452.0,,,,,,,,,,,,,,,2022-04-07
48614.0,,,,,,,,,,,,,,,2022-04-07
48839.0,,,,,,,,,,,,,,,2022-04-08
48931.0,,,,,,,,,,,,,,,2022-04-09
49029.0,,,,,,,,,,,,,,,2022-04-09
49088.0,,,,,,,,,,,,,,,2022-04-09
49216.0,,,,,,,,,,,,,,,2022-04-09
49223.0,,,,,,,,,,,,,,,2022-04-10
49441.0,,,,,,,,,,,,,,,2022-04-10
49634.0,,,,,,,,,,,,,,,2022-04-10
49761.0,,,,,,,,,,,,,,,2022-04-10
49763.0,,,,,,,,,,,,,,,2022-04-10
49952.0,,,,,,,,,,,,,,,2022-04-10
50208.0,,,,,,,,,,,,,,,2022-04-11
50278.0,,,,,,,,,,,,,,,2022-04-11
50310.0,,,,,,,,,,,,,,,2022-04-11
50336.0,,,,,,,,,,,,,,,2022-04-11
50338.0,,,,,,,,,,,,,,,2022-04-11
50404.0,,,,,,,,,,,,,,,2022-04-11
50533.0,,,,,,,,,,,,,,,2022-04-12
50565.0,,,,,,,,,,,,,,,2022-04-12
50754.0,,,,,,,,,,,,,,,2022-04-12
50784.0,,,,,,,,,,,,,,,2022-04-12
50914.0,,,,,,,,,,,,,,,2022-04-12
50949.0,,,,,,,,,,,,,,,2022-04-12
51073.0,,,,,,,,,,,,,,,2022-04-13
51333.0,,,,,,,,,,,,,,,2022-04-14
51361.0,,,,,,,,,,,,,,,2022-04-14
51365.0,,,,,,,,,,,,,,,2022-04-14
51461.0,,,,,,,,,,,,,,,2022-04-14
51494.0,,,,,,,,,,,,,,,2022-04-15
51525.0,,,,,,,,,,,,,,,2022-04-15
51558.0,,,,,,,,,,,,,,,2022-04-15
51648.0,,,,,,,,,,,,,,,2022-04-15
51780.0,,,,,,,,,,,,,,,2022-04-15
51879.0,,,,,,,,,,,,,,,2022-04-15
51938.0,,,,,,,,,,,,,,,2022-04-15
52035.0,,,,,,,,,,,,,,,2022-04-16
52071.0,,,,,,,,,,,,,,,2022-04-16
52130.0,,,,,,,,,,,,,,,2022-04-16
52193.0,,,,,,,,,,,,,,,2022-04-16
52225.0,,,,,,,,,,,,,,,2022-04-17
52326.0,,,,,,,,,,,,,,,2022-04-17
52482.0,,,,,,,,,,,,,,,2022-04-17
52487.0,,,,,,,,,,,,,,,2022-04-17
52737.0,,,,,,,,,,,,,,,2022-04-17
52929.0,,,,,,,,,,,,,,,2022-04-18
52933.0,,,,,,,,,,,,,,,2022-04-18
52964.0,,,,,,,,,,,,,,,2022-04-18
53025.0,,,,,,,,,,,,,,,2022-04-18
53152.0,,,,,,,,,,,,,,,2022-04-18
53156.0,,,,,,,,,,,,,,,2022-04-18
53216.0,,,,,,,,,,,,,,,2022-04-19
53410.0,,,,,,,,,,,,,,,2022-04-19
53477.0,,,,,,,,,,,,,,,2022-04-19
53508.0,,,,,,,,,,,,,,,2022-04-19
53572.0,,,,,,,,,,,,,,,2022-04-19
53600.0,,,,,,,,,,,,,,,2022-04-20
53667.0,,,,,,,,,,,,,,,2022-04-20
53703.0,,,,,,,,,,,,,,,2022-04-20
53825.0,,,,,,,,,,,,,,,2022-04-20
53863.0,,,,,,,,,,,,,,,2022-04-21
53894.0,,,,,,,,,,,,,,,2022-04-21
53990.0,,,,,,,,,,,,,,,2022-04-21
54115.0,,,,,,,,,,,,,,,2022-04-21
54119.0,,,,,,,,,,,,,,,2022-04-21
54150.0,,,,,,,,,,,,,,,2022-04-22
54274.0,,,,,,,,,,,,,,,2022-04-22
54304.0,,,,,,,,,,,,,,,2022-04-22
54501.0,,,,,,,,,,,,,,,2022-04-22
54560.0,,,,,,,,,,,,,,,2022-04-22
54753.0,,,,,,,,,,,,,,,2022-04-22
54947.0,,,,,,,,,,,,,,,2022-04-22
55138.0,,,,,,,,,,,,,,,2022-04-22
55363.0,,,,,,,,,,,,,,,2022-04-23
55366.0,,,,,,,,,,,,,,,2022-04-24
55429.0,,,,,,,,,,,,,,,2022-04-24
55526.0,,,,,,,,,,,,,,,2022-04-24
55715.0,,,,,,,,,,,,,,,2022-04-24
55749.0,,,,,,,,,,,,,,,2022-04-24
55777.0,,,,,,,,,,,,,,,2022-04-24
56001.0,,,,,,,,,,,,,,,2022-04-24
56101.0,,,,,,,,,,,,,,,2022-04-24
56321.0,,,,,,,,,,,,,,,2022-04-24
56610.0,,,,,,,,,,,,,,,2022-04-24
56640.0,,,,,,,,,,,,,,,2022-04-24
56708.0,,,,,,,,,,,,,,,2022-04-25
57127.0,,,,,,,,,,,,,,,2022-04-25
57153.0,,,,,,,,,,,,,,,2022-04-25
57159.0,,,,,,,,,,,,,,,2022-04-25
57344.0,,,,,,,,,,,,,,,2022-04-25
57507.0,,,,,,,,,,,,,,,2022-04-25
57509.0,,,,,,,,,,,,,,,2022-04-26
57671.0,,,,,,,,,,,,,,,2022-04-26
57959.0,,,,,,,,,,,,,,,2022-04-26
58055.0,,,,,,,,,,,,,,,2022-04-26
58150.0,,,,,,,,,,,,,,,2022-04-27
58340.0,,,,,,,,,,,,,,,2022-04-27
58368.0,,,,,,,,,,,,,,,2022-04-27
58407.0,,,,,,,,,,,,,,,2022-04-27
58725.0,,,,,,,,,,,,,,,2022-04-27
58788.0,,,,,,,,,,,,,,,2022-04-27
58884.0,,,,,,,,,,,,,,,2022-04-28
58913.0,,,,,,,,,,,,,,,2022-04-28
58978.0,,,,,,,,,,,,,,,2022-04-28
59047.0,,,,,,,,,,,,,,,2022-04-28
59202.0,,,,,,,,,,,,,,,2022-04-28
59234.0,,,,,,,,,,,,,,,2022-04-28
59395.0,,,,,,,,,,,,,,,2022-04-28
59584.0,,,,,,,,,,,,,,,2022-04-28
59585.0,,,,,,,,,,,,,,,2022-04-29
59651.0,,,,,,,,,,,,,,,2022-04-29
59750.0,,,,,,,,,,,,,,,2022-04-29
59878.0,,,,,,,,,,,,,,,2022-04-29
59909.0,,,,,,,,,,,,,,,2022-04-29
